Course Title,Grade Level,Grade Plan,Score,Academic Year,Value,Department
Class rw,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,H Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,H Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,H Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,H Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,H Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,N Grade,Spring Term Grades,A,2021-2022,4,Starfish
Class rw,H Grade,Spring Term Grades,A-,2021-2022,3.7,Starfish
Class rw,N Grade,Spring Term Grades,A-,2021-2022,3.7,Starfish
Class rw,H Grade,Spring Term Grades,A-,2021-2022,3.7,Starfish
Class rw,N Grade,Spring Term Grades,A-,2021-2022,3.7,Starfish
Class rw,N Grade,Spring Term Grades,A-,2021-2022,3.7,Starfish
Class rw,N Grade,Spring Term Grades,A-,2021-2022,3.7,Starfish
Class s2,H Grade,Fall Term Grade,A,2017-2018,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2017-2018,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2017-2018,4,Starfish
Class s2,H Grade,Fall Term Grade,A,2017-2018,4,Starfish
Class s2,H Grade,Fall Term Grade,A,2017-2018,4,Starfish
Class s2,H Grade,Fall Term Grade,A,2017-2018,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2017-2018,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2017-2018,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,H Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,H Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,H Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,H Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,H Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,N Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,H Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,H Grade,Fall Term Grade,A,2018-2019,4,Starfish
Class s2,N Grade,Fall Term Grade,A-,2017-2018,3.7,Starfish
Class s2,N Grade,Fall Term Grade,A-,2017-2018,3.7,Starfish
Class s2,N Grade,Fall Term Grade,A-,2017-2018,3.7,Starfish
Class s2,H Grade,Fall Term Grade,A-,2017-2018,3.7,Starfish
Class s2,N Grade,Fall Term Grade,A-,2017-2018,3.7,Starfish
Class s2,H Grade,Fall Term Grade,A-,2018-2019,3.7,Starfish
Class s2,N Grade,Fall Term Grade,A-,2018-2019,3.7,Starfish
Class s2,H Grade,Fall Term Grade,A-,2018-2019,3.7,Starfish
Class s2,N Grade,Fall Term Grade,A-,2018-2019,3.7,Starfish
Class s2,H Grade,Fall Term Grade,A-,2018-2019,3.7,Starfish
Class s2,N Grade,Fall Term Grade,A-,2018-2019,3.7,Starfish
Class s2,H Grade,Fall Term Grade,A-,2018-2019,3.7,Starfish
Class s2,N Grade,Fall Term Grade,B+,2018-2019,3.33,Starfish
Class s2,N Grade,Fall Term Grade,B+,2018-2019,3.33,Starfish
Class s2,N Grade,Fall Term Grade,B+,2018-2019,3.33,Starfish
Class s2,H Grade,Fall Term Grade,B,2018-2019,3,Starfish
Class s2,N Grade,Fall Term Grade,C+,2018-2019,2.33,Starfish
Class s4,N Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class s4,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class s4,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class s4,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class s4,H Grade,Spring Term Grades,A,2017-2018,4,Starfish
Class s4,H Grade,Spring Term Grades,A-,2017-2018,3.7,Starfish
Class s4,N Grade,Spring Term Grades,A-,2017-2018,3.7,Starfish
Class s4,H Grade,Spring Term Grades,A-,2017-2018,3.7,Starfish
Class s4,H Grade,Spring Term Grades,B+,2017-2018,3.33,Starfish
Class s4,H Grade,Spring Term Grades,B+,2017-2018,3.33,Starfish
Class s4,H Grade,Spring Term Grades,B,2017-2018,3,Starfish
Class s7,H Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class s7,X Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class s7,T Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class s7,X Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class s7,X Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class s7,T Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class s7,X Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class s7,X Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class s7,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class s7,N Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class s7,H Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class s7,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class s7,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class s7,H Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class s7,H Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class sa,H Grade,Winter Term Grades YL,B+,2017-2018,3.33,Penguins
Class sa,T Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class sa,T Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class sa,T Grade,Year-Long Grades,A,2018-2019,4,Penguins
Class sa,H Grade,Year-Long Grades,A,2018-2019,4,Penguins
Class sa,H Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sa,T Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sa,H Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sa,H Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sa,X Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sa,T Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sa,T Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sa,H Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sa,T Grade,Year-Long Grades,A-,2018-2019,3.7,Penguins
Class sa,H Grade,Year-Long Grades,A-,2018-2019,3.7,Penguins
Class sa,H Grade,Year-Long Grades,A-,2018-2019,3.7,Penguins
Class sa,T Grade,Year-Long Grades,A-,2018-2019,3.7,Penguins
Class sa,H Grade,Year-Long Grades,B+,2017-2018,3.33,Penguins
Class sa,H Grade,Year-Long Grades,B+,2021-2022,3.33,Penguins
Class sa,H Grade,Year-Long Grades,B+,2021-2022,3.33,Penguins
Class sa,T Grade,Year-Long Grades,B,2017-2018,3,Penguins
Class sa,T Grade,Year-Long Grades,B,2018-2019,3,Penguins
Class sa,T Grade,Year-Long Grades,B,2021-2022,3,Penguins
Class sc,T Grade,Fall Term Grades YL,B+,2018-2019,3.33,Penguins
Class sc,X Grade,Fall Term Grades YL,C+,2018-2019,2.33,Penguins
Class sc,X Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class sc,T Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class sc,T Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class sc,X Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class sc,X Grade,Year-Long Grades,A,2018-2019,4,Penguins
Class sc,H Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sc,X Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sc,X Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sc,X Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class sc,T Grade,Year-Long Grades,A-,2017-2018,3.7,Penguins
Class sc,X Grade,Year-Long Grades,A-,2017-2018,3.7,Penguins
Class sc,T Grade,Year-Long Grades,A-,2021-2022,3.7,Penguins
Class sc,T Grade,Year-Long Grades,A-,2021-2022,3.7,Penguins
Class sc,X Grade,Year-Long Grades,B+,2017-2018,3.33,Penguins
Class sc,X Grade,Year-Long Grades,B+,2017-2018,3.33,Penguins
Class sc,X Grade,Year-Long Grades,B+,2017-2018,3.33,Penguins
Class sc,T Grade,Year-Long Grades,B+,2018-2019,3.33,Penguins
Class sc,X Grade,Year-Long Grades,B-,2017-2018,2.7,Penguins
Class sc,X Grade,Year-Long Grades,C+,2017-2018,2.33,Penguins
Class se,X Grade,Fall Term Grades YL,A-,2021-2022,3.7,Penguins
Class se,X Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class se,X Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class se,N Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class se,N Grade,Year-Long Grades,A,2018-2019,4,Penguins
Class se,X Grade,Year-Long Grades,A,2018-2019,4,Penguins
Class se,N Grade,Year-Long Grades,A,2018-2019,4,Penguins
Class se,X Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class se,T Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class se,X Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class se,T Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class se,N Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class se,N Grade,Year-Long Grades,A-,2017-2018,3.7,Penguins
Class se,N Grade,Year-Long Grades,A-,2017-2018,3.7,Penguins
Class se,T Grade,Year-Long Grades,A-,2017-2018,3.7,Penguins
Class se,X Grade,Year-Long Grades,A-,2018-2019,3.7,Penguins
Class se,N Grade,Year-Long Grades,A-,2021-2022,3.7,Penguins
Class se,N Grade,Year-Long Grades,B+,2017-2018,3.33,Penguins
Class se,N Grade,Year-Long Grades,B+,2018-2019,3.33,Penguins
Class se,N Grade,Year-Long Grades,B+,2018-2019,3.33,Penguins
Class se,N Grade,Year-Long Grades,B,2018-2019,3,Penguins
Class se,X Grade,Year-Long Grades,B,2021-2022,3,Penguins
Class se,N Grade,Year-Long Grades,B-,2018-2019,2.7,Penguins
Class se,N Grade,Year-Long Grades,B-,2018-2019,2.7,Penguins
Class se,N Grade,Year-Long Grades,B-,2021-2022,2.7,Penguins
Class so,N Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class so,N Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class so,H Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class so,H Grade,Year-Long Grades,A,2017-2018,4,Penguins
Class so,N Grade,Year-Long Grades,A,2018-2019,4,Penguins
Class so,X Grade,Year-Long Grades,A,2018-2019,4,Penguins
Class so,H Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class so,N Grade,Year-Long Grades,A,2021-2022,4,Penguins
Class so,H Grade,Year-Long Grades,A-,2018-2019,3.7,Penguins
Class so,H Grade,Year-Long Grades,A-,2021-2022,3.7,Penguins
Class so,H Grade,Year-Long Grades,A-,2021-2022,3.7,Penguins
Class so,H Grade,Year-Long Grades,B+,2018-2019,3.33,Penguins
Class so,H Grade,Year-Long Grades,B+,2021-2022,3.33,Penguins
Class so,H Grade,Year-Long Grades,B-,2017-2018,2.7,Penguins
Class so,H Grade,Year-Long Grades,C+,2017-2018,2.33,Penguins
Class sp,H Grade,Fall Term Grade,A,2017-2018,4,Penguins
Class sp,H Grade,Fall Term Grade,A,2018-2019,4,Penguins
Class sp,H Grade,Fall Term Grade,A,2018-2019,4,Penguins
Class sp,H Grade,Fall Term Grade,A,2018-2019,4,Penguins
Class sp,H Grade,Fall Term Grade,B+,2021-2022,3.33,Penguins
Class sp,H Grade,Spring Term Grades,A,2018-2019,4,Penguins
Class sp,H Grade,Spring Term Grades,A,2018-2019,4,Penguins
Class sp,H Grade,Spring Term Grades,A,2018-2019,4,Penguins
Class sp,H Grade,Spring Term Grades,A-,2021-2022,3.7,Penguins
Class st,H Grade,Fall Term Grade,A,2021-2022,4,Bat
Class st,H Grade,Fall Term Grade,A,2021-2022,4,Bat
Class st,H Grade,Fall Term Grade,A,2021-2022,4,Bat
Class st,N Grade,Fall Term Grade,A,2021-2022,4,Bat
Class st,H Grade,Fall Term Grade,A,2021-2022,4,Bat
Class st,N Grade,Fall Term Grade,A,2021-2022,4,Bat
Class st,H Grade,Fall Term Grade,A,2021-2022,4,Bat
Class st,H Grade,Fall Term Grade,A,2021-2022,4,Bat
Class st,H Grade,Fall Term Grade,A,2021-2022,4,Bat
Class st,N Grade,Fall Term Grade,A,2021-2022,4,Bat
Class st,H Grade,Fall Term Grade,A-,2021-2022,3.7,Bat
Class st,N Grade,Fall Term Grade,A-,2021-2022,3.7,Bat
Class st,N Grade,Fall Term Grade,A-,2021-2022,3.7,Bat
Class st,N Grade,Fall Term Grade,A-,2021-2022,3.7,Bat
Class st,N Grade,Fall Term Grade,B+,2021-2022,3.33,Bat
Class st,H Grade,Fall Term Grade,B,2021-2022,3,Bat
Class st,H Grade,Spring Term Grades,A,2021-2022,4,Bat
Class st,N Grade,Spring Term Grades,A,2021-2022,4,Bat
Class st,N Grade,Spring Term Grades,A,2021-2022,4,Bat
Class st,N Grade,Spring Term Grades,A,2021-2022,4,Bat
Class st,N Grade,Spring Term Grades,A,2021-2022,4,Bat
Class st,N Grade,Spring Term Grades,A,2021-2022,4,Bat
Class st,N Grade,Spring Term Grades,A,2021-2022,4,Bat
Class st,H Grade,Spring Term Grades,A,2021-2022,4,Bat
Class st,N Grade,Spring Term Grades,A-,2021-2022,3.7,Bat
Class st,H Grade,Spring Term Grades,A-,2021-2022,3.7,Bat
Class st,H Grade,Spring Term Grades,A-,2021-2022,3.7,Bat
Class st,H Grade,Spring Term Grades,B+,2021-2022,3.33,Bat
Class st,H Grade,Spring Term Grades,B+,2021-2022,3.33,Bat
Class st,H Grade,Spring Term Grades,B,2021-2022,3,Bat
Class st,H Grade,Spring Term Grades,B,2021-2022,3,Bat
Class st,N Grade,Spring Term Grades,B-,2021-2022,2.7,Bat
Class t6,N Grade,Fall Term Grades YL,B+,2018-2019,3.33,Giraffe
Class t6,X Grade,Fall Term Grades YL,C+,2021-2022,2.33,Giraffe
Class t6,N Grade,Spring Term Grades YL,A,2018-2019,4,Giraffe
Class t6,N Grade,Winter Term Grades YL,A,2017-2018,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,H Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,T Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,T Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2017-2018,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,H Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,T Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,T Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2018-2019,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,X Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2021-2022,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2021-2022,3.7,Giraffe
Class t6,H Grade,Year-Long Grades,A-,2021-2022,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2021-2022,3.7,Giraffe
Class t6,T Grade,Year-Long Grades,A-,2021-2022,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2021-2022,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2021-2022,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,T Grade,Year-Long Grades,A-,2017-2018,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,H Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2018-2019,3.7,Giraffe
Class t6,H Grade,Year-Long Grades,A-,2021-2022,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,A-,2021-2022,3.7,Giraffe
Class t6,X Grade,Year-Long Grades,A-,2021-2022,3.7,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2021-2022,3.33,Giraffe
Class t6,H Grade,Year-Long Grades,B+,2021-2022,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2021-2022,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2017-2018,3.33,Giraffe
Class t6,T Grade,Year-Long Grades,B+,2017-2018,3.33,Giraffe
Class t6,H Grade,Year-Long Grades,B+,2017-2018,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2018-2019,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2018-2019,3.33,Giraffe
Class t6,X Grade,Year-Long Grades,B+,2018-2019,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2018-2019,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2018-2019,3.33,Giraffe
Class t6,X Grade,Year-Long Grades,B+,2017-2018,3.33,Giraffe
Class t6,X Grade,Year-Long Grades,B+,2017-2018,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2017-2018,3.33,Giraffe
Class t6,X Grade,Year-Long Grades,B+,2017-2018,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2018-2019,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2018-2019,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2018-2019,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2018-2019,3.33,Giraffe
Class t6,X Grade,Year-Long Grades,B+,2021-2022,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B+,2021-2022,3.33,Giraffe
Class t6,N Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,N Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,N Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,H Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,N Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,T Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,X Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,X Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,N Grade,Year-Long Grades,B,2017-2018,3,Giraffe
Class t6,N Grade,Year-Long Grades,B,2017-2018,3,Giraffe
Class t6,H Grade,Year-Long Grades,B,2017-2018,3,Giraffe
Class t6,H Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,N Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,N Grade,Year-Long Grades,B,2018-2019,3,Giraffe
Class t6,X Grade,Year-Long Grades,B,2018-2019,3,Giraffe
